upc,store,qty,price,name,datetime
46396011053,237,2,297,3100PSI GAS PW,2018-04-15 04:54:54.313814
46396011053,252,1,297,3100PSI GAS PW,2018-04-15 04:54:54.313909
46396011053,262,2,297,3100PSI GAS PW,2018-04-15 04:54:54.314000
46396011053,302,2,297,3100PSI GAS PW,2018-04-15 04:54:54.314092
46396011053,352,3,297,3100PSI GAS PW,2018-04-15 04:54:54.314199
46396011053,833,2,297,3100PSI GAS PW,2018-04-15 04:54:54.314303
46396018557,122,2,338,3200PSI PW ELE START,2018-04-15 04:54:54.314397
46396018557,188,2,338,3200PSI PW ELE START,2018-04-15 04:54:54.314523
46396018557,196,0,338,3200PSI PW ELE START,2018-04-15 04:54:54.314685
46396018557,216,3,338,3200PSI PW ELE START,2018-04-15 04:54:54.314856
46396018557,233,2,338,3200PSI PW ELE START,2018-04-15 04:54:54.314997
46396018557,237,2,338,3200PSI PW ELE START,2018-04-15 04:54:54.315093
46396018557,833,2,338,3200PSI PW ELE START,2018-04-15 04:54:54.315187
660685152731,82,2,549,CANON T6 BUNDLE,2018-04-15 04:57:22.740449
660685152731,122,3,549,CANON T6 BUNDLE,2018-04-15 04:57:22.740755
660685152731,188,2,549,CANON T6 BUNDLE,2018-04-15 04:57:22.740898
660685152731,216,2,549,CANON T6 BUNDLE,2018-04-15 04:57:22.741018
660685152731,237,2,549,CANON T6 BUNDLE,2018-04-15 04:57:22.741171
660685152731,262,7,549,CANON T6 BUNDLE,2018-04-15 04:57:22.741361
660685152731,302,3,549,CANON T6 BUNDLE,2018-04-15 04:57:22.741574
660685152731,833,0,549,CANON T6 BUNDLE,2018-04-15 04:57:22.741694
13803271348,216,3,449,CANON T6 KIT,2018-04-15 04:57:22.741963
13803271348,262,3,449,CANON T6 KIT,2018-04-15 04:57:22.742089
13803271348,302,1,449,CANON T6 KIT,2018-04-15 04:57:22.742282
845226014826,222,0,59,24 VIZIO 2K,2018-04-15 04:57:22.749783
45496901820,188,2,0.03,SIN   PUNISHMENT 2,2018-04-15 05:46:07.216670
616376510328,188,1,21,VISION 16 MP,2018-04-15 05:46:14.650850
655772015198,188,1,9,MS CONVECTION,2018-04-15 05:46:29.806091
606449111545,222,0,7.5,NETG AC1200 SMT ROUT,2018-04-15 06:07:59.244877
606449111545,302,1,17,NETG AC1200 SMT ROUT,2018-04-15 06:07:59.245262
85081270887,82,0,17,PW 14PC RSWD BLK SET,2018-04-15 06:08:08.598535
85081270887,122,0,49,PW 14PC RSWD BLK SET,2018-04-15 06:08:08.598998
85081270887,188,0,49,PW 14PC RSWD BLK SET,2018-04-15 06:08:08.599509
85081270887,196,1,17,PW 14PC RSWD BLK SET,2018-04-15 06:08:08.599665
85081270887,216,1,17,PW 14PC RSWD BLK SET,2018-04-15 06:08:08.599785
85081270887,222,1,17,PW 14PC RSWD BLK SET,2018-04-15 06:08:08.599903
85081270887,233,0,25,PW 14PC RSWD BLK SET,2018-04-15 06:08:08.600019
85081270887,237,0,17,PW 14PC RSWD BLK SET,2018-04-15 06:08:08.600173
85081270887,302,1,69,PW 14PC RSWD BLK SET,2018-04-15 06:08:08.600293
85081270887,596,1,35,PW 14PC RSWD BLK SET,2018-04-15 06:08:08.600408
75536330006,188,0,4,CHEF SKILLET,2018-04-15 06:08:42.436039
75536330006,196,2,4,CHEF SKILLET,2018-04-15 06:08:42.436376
75536330006,216,1,4,CHEF SKILLET,2018-04-15 06:08:42.436916
75536330006,224,1,4,CHEF SKILLET,2018-04-15 06:08:42.437185
75536330006,237,2,4,CHEF SKILLET,2018-04-15 06:08:42.437319
879957005235,216,1,65,DY DC34,2018-04-15 06:10:26.464110
191628451425,188,3,500,HP OMEN LAPTOP,2018-04-15 16:31:58.717851
37000509790,82,0,8.97,TIDE PODS OCMST 72CT,2018-04-15 16:39:18.541683
37000509790,196,0,9,TIDE PODS OCMST 72CT,2018-04-15 16:39:18.542185
37000509790,216,2,13,TIDE PODS OCMST 72CT,2018-04-15 16:39:18.542513
37000509790,252,4,13,TIDE PODS OCMST 72CT,2018-04-15 16:39:18.542633
37000509790,262,0,5,TIDE PODS OCMST 72CT,2018-04-15 16:39:18.542807
37000509790,302,0,13,TIDE PODS OCMST 72CT,2018-04-15 16:39:18.542921
37000509790,833,0,13,TIDE PODS OCMST 72CT,2018-04-15 16:39:18.543033
37000874560,82,0,13,TIDE LQ DWNY AF 138,2018-04-15 16:39:18.543192
37000874560,122,2,13,TIDE LQ DWNY AF 138,2018-04-15 16:39:18.543332
37000874560,196,5,13,TIDE LQ DWNY AF 138,2018-04-15 16:39:18.543447
37000874560,216,2,13,TIDE LQ DWNY AF 138,2018-04-15 16:39:18.543559
37000874560,233,0,13,TIDE LQ DWNY AF 138,2018-04-15 16:39:18.543716
37000874560,237,1,13,TIDE LQ DWNY AF 138,2018-04-15 16:39:18.543858
37000874560,302,0,13,TIDE LQ DWNY AF 138,2018-04-15 16:39:18.543971
37000509783,82,0,13,TIDE PODS SPRMD 72CT,2018-04-15 16:39:18.544222
37000509783,122,0,13,TIDE PODS SPRMD 72CT,2018-04-15 16:39:18.544446
37000509783,188,1,13,TIDE PODS SPRMD 72CT,2018-04-15 16:39:18.544561
37000509783,196,-2,9,TIDE PODS SPRMD 72CT,2018-04-15 16:39:18.544709
37000509783,216,0,13,TIDE PODS SPRMD 72CT,2018-04-15 16:39:18.544820
37000509783,222,0,9,TIDE PODS SPRMD 72CT,2018-04-15 16:39:18.544968
37000509783,224,4,13,TIDE PODS SPRMD 72CT,2018-04-15 16:39:18.545081
37000509783,233,0,9,TIDE PODS SPRMD 72CT,2018-04-15 16:39:18.545205
37000509783,237,0,13,TIDE PODS SPRMD 72CT,2018-04-15 16:39:18.545317
37000509783,252,5,13,TIDE PODS SPRMD 72CT,2018-04-15 16:39:18.545429
37000509783,262,0,5,TIDE PODS SPRMD 72CT,2018-04-15 16:39:18.545551
37000509783,302,0,13,TIDE PODS SPRMD 72CT,2018-04-15 16:39:18.545671
37000509783,352,0,13,TIDE PODS SPRMD 72CT,2018-04-15 16:39:18.545868
37000509783,596,4,13,TIDE PODS SPRMD 72CT,2018-04-15 16:39:18.545991
37000509783,833,1,13,TIDE PODS SPRMD 72CT,2018-04-15 16:39:18.546104
37000509783,7072,1,13,TIDE PODS SPRMD 72CT,2018-04-15 16:39:18.546228
37000916185,82,0,8.97,TIDE PODS BR FBZ 54C,2018-04-15 16:39:18.546366
37000916185,122,0,13,TIDE PODS BR FBZ 54C,2018-04-15 16:39:18.546494
37000916185,188,1,13,TIDE PODS BR FBZ 54C,2018-04-15 16:39:18.546607
37000916185,196,-3,9,TIDE PODS BR FBZ 54C,2018-04-15 16:39:18.546742
37000916185,216,1,13,TIDE PODS BR FBZ 54C,2018-04-15 16:39:18.546884
37000916185,222,0,9,TIDE PODS BR FBZ 54C,2018-04-15 16:39:18.547003
37000916185,224,5,13,TIDE PODS BR FBZ 54C,2018-04-15 16:39:18.547116
37000916185,233,0,9,TIDE PODS BR FBZ 54C,2018-04-15 16:39:18.547251
37000916185,237,0,13,TIDE PODS BR FBZ 54C,2018-04-15 16:39:18.547469
37000916185,252,3,13,TIDE PODS BR FBZ 54C,2018-04-15 16:39:18.547614
37000916185,262,0,5,TIDE PODS BR FBZ 54C,2018-04-15 16:39:18.547735
37000916185,302,0,13,TIDE PODS BR FBZ 54C,2018-04-15 16:39:18.547848
37000916185,833,0,13,TIDE PODS BR FBZ 54C,2018-04-15 16:39:18.547960
37000916185,7072,2,13,TIDE PODS BR FBZ 54C,2018-04-15 16:39:18.548130
37000874744,82,5,17.94,TIDE LQ HE DN AF 138,2018-04-15 16:39:18.548294
37000874744,122,5,17.94,TIDE LQ HE DN AF 138,2018-04-15 16:39:18.548442
37000874744,188,6,17.94,TIDE LQ HE DN AF 138,2018-04-15 16:39:18.548568
37000874744,196,6,17.94,TIDE LQ HE DN AF 138,2018-04-15 16:39:18.548690
37000874744,216,6,17.94,TIDE LQ HE DN AF 138,2018-04-15 16:39:18.548850
37000874744,222,9,17.94,TIDE LQ HE DN AF 138,2018-04-15 16:39:18.548968
37000874744,224,4,17.94,TIDE LQ HE DN AF 138,2018-04-15 16:39:18.549085
37000874744,233,7,17.94,TIDE LQ HE DN AF 138,2018-04-15 16:39:18.549321
37000874744,237,6,17.94,TIDE LQ HE DN AF 138,2018-04-15 16:39:18.549455
37000874744,252,4,17.94,TIDE LQ HE DN AF 138,2018-04-15 16:39:18.549569
37000874744,262,6,17.94,TIDE LQ HE DN AF 138,2018-04-15 16:39:18.549683
37000874744,302,6,17.94,TIDE LQ HE DN AF 138,2018-04-15 16:39:18.549797
37000874744,833,8,17.76,TIDE LQ HE DN AF 138,2018-04-15 16:39:18.549939
37000874744,7072,6,17.94,TIDE LQ HE DN AF 138,2018-04-15 16:39:18.550076
37000158158,82,1,7,TIDE LQ CB 75,2018-04-15 16:39:18.550206
37000158158,122,0,6,TIDE LQ CB 75,2018-04-15 16:39:18.550303
37000158158,188,0,7,TIDE LQ CB 75,2018-04-15 16:39:18.550397
37000158158,196,0,7,TIDE LQ CB 75,2018-04-15 16:39:18.550490
37000158158,216,6,8.94,TIDE LQ CB 75,2018-04-15 16:39:18.550615
37000158158,222,4,7,TIDE LQ CB 75,2018-04-15 16:39:18.550718
37000158158,224,2,7,TIDE LQ CB 75,2018-04-15 16:39:18.550825
37000158158,233,0,7,TIDE LQ CB 75,2018-04-15 16:39:18.550918
37000158158,237,3,7,TIDE LQ CB 75,2018-04-15 16:39:18.551010
37000158158,262,0,7,TIDE LQ CB 75,2018-04-15 16:39:18.551103
37000158158,833,0,7,TIDE LQ CB 75,2018-04-15 16:39:18.551206
37000158158,7072,2,7,TIDE LQ CB 75,2018-04-15 16:39:18.551300
37000891291,82,6,6.94,TIDE SIMPLY RB 100,2018-04-15 16:39:18.551422
37000891291,122,10,6.94,TIDE SIMPLY RB 100,2018-04-15 16:39:18.551523
37000891291,188,10,6.94,TIDE SIMPLY RB 100,2018-04-15 16:39:18.551643
37000891291,196,4,6.94,TIDE SIMPLY RB 100,2018-04-15 16:39:18.551741
37000891291,216,9,6.94,TIDE SIMPLY RB 100,2018-04-15 16:39:18.551834
37000891291,222,5,6.94,TIDE SIMPLY RB 100,2018-04-15 16:39:18.551926
37000891291,224,9,6.94,TIDE SIMPLY RB 100,2018-04-15 16:39:18.552019
37000891291,233,4,6.94,TIDE SIMPLY RB 100,2018-04-15 16:39:18.552135
37000891291,237,6,6.94,TIDE SIMPLY RB 100,2018-04-15 16:39:18.552248
37000891291,252,4,6.94,TIDE SIMPLY RB 100,2018-04-15 16:39:18.552342
37000891291,262,5,6.94,TIDE SIMPLY RB 100,2018-04-15 16:39:18.552511
37000891291,302,6,6.94,TIDE SIMPLY RB 100,2018-04-15 16:39:18.552605
37000891291,833,5,6.94,TIDE SIMPLY RB 100,2018-04-15 16:39:18.552697
37000891291,7072,5,6.94,TIDE SIMPLY RB 100,2018-04-15 16:39:18.552789
37000891178,82,9,2.94,TIDE SIMPLY RB 40,2018-04-15 16:39:18.552896
37000891178,122,11,2.94,TIDE SIMPLY RB 40,2018-04-15 16:39:18.552991
37000891178,188,12,2.94,TIDE SIMPLY RB 40,2018-04-15 16:39:18.553146
37000891178,196,8,2.94,TIDE SIMPLY RB 40,2018-04-15 16:39:18.553242
37000891178,216,8,2.94,TIDE SIMPLY RB 40,2018-04-15 16:39:18.553335
37000891178,222,10,2.94,TIDE SIMPLY RB 40,2018-04-15 16:39:18.553427
37000891178,224,12,2.94,TIDE SIMPLY RB 40,2018-04-15 16:39:18.553558
37000891178,233,11,2.94,TIDE SIMPLY RB 40,2018-04-15 16:39:18.553664
37000891178,237,5,2.94,TIDE SIMPLY RB 40,2018-04-15 16:39:18.553757
37000891178,252,7,2.94,TIDE SIMPLY RB 40,2018-04-15 16:39:18.553888
37000891178,262,9,2.94,TIDE SIMPLY RB 40,2018-04-15 16:39:18.553982
37000891178,302,9,2.94,TIDE SIMPLY RB 40,2018-04-15 16:39:18.554081
37000891178,352,11,2.94,TIDE SIMPLY RB 40,2018-04-15 16:39:18.554239
37000891178,596,5,2.94,TIDE SIMPLY RB 40,2018-04-15 16:39:18.554334
37000891178,833,7,2.94,TIDE SIMPLY RB 40,2018-04-15 16:39:18.554465
37000891178,7072,14,2.94,TIDE SIMPLY RB 40,2018-04-15 16:39:18.554559
37000875673,82,1,13,TIDE LQ SR FBZ 138,2018-04-15 16:39:18.554696
37000875673,216,4,13,TIDE LQ SR FBZ 138,2018-04-15 16:39:18.554840
37000898924,82,0,13,TIDE PODS FREE 72CT,2018-04-15 16:39:18.554939
37000898924,122,2,13,TIDE PODS FREE 72CT,2018-04-15 16:39:18.555032
37000898924,188,0,13,TIDE PODS FREE 72CT,2018-04-15 16:39:18.555137
37000898924,196,8,13,TIDE PODS FREE 72CT,2018-04-15 16:39:18.555262
37000898924,216,0,13,TIDE PODS FREE 72CT,2018-04-15 16:39:18.555364
37000898924,222,0,9,TIDE PODS FREE 72CT,2018-04-15 16:39:18.555458
37000898924,224,7,13,TIDE PODS FREE 72CT,2018-04-15 16:39:18.555550
37000898924,233,0,7,TIDE PODS FREE 72CT,2018-04-15 16:39:18.555670
37000898924,237,2,13,TIDE PODS FREE 72CT,2018-04-15 16:39:18.555765
37000898924,252,1,13,TIDE PODS FREE 72CT,2018-04-15 16:39:18.555858
37000898924,262,0,13,TIDE PODS FREE 72CT,2018-04-15 16:39:18.555951
37000898924,302,0,13,TIDE PODS FREE 72CT,2018-04-15 16:39:18.556043
37000898924,7072,2,13,TIDE PODS FREE 72CT,2018-04-15 16:39:18.556146
37000930433,82,1,8.97,TIDE PODS ORG 72CT,2018-04-15 16:39:18.556246
37000930433,122,0,13,TIDE PODS ORG 72CT,2018-04-15 16:39:18.556340
37000930433,188,0,13,TIDE PODS ORG 72CT,2018-04-15 16:39:18.556433
37000930433,196,2,13,TIDE PODS ORG 72CT,2018-04-15 16:39:18.556525
37000930433,216,4,13,TIDE PODS ORG 72CT,2018-04-15 16:39:18.556661
37000930433,222,1,13,TIDE PODS ORG 72CT,2018-04-15 16:39:18.556766
37000930433,224,0,13,TIDE PODS ORG 72CT,2018-04-15 16:39:18.556859
37000930433,233,0,9,TIDE PODS ORG 72CT,2018-04-15 16:39:18.556956
37000930433,237,2,13,TIDE PODS ORG 72CT,2018-04-15 16:39:18.557048
37000930433,252,5,13,TIDE PODS ORG 72CT,2018-04-15 16:39:18.557182
37000930433,262,0,5,TIDE PODS ORG 72CT,2018-04-15 16:39:18.557277
37000930433,302,0,13,TIDE PODS ORG 72CT,2018-04-15 16:39:18.557370
37000930433,833,2,13,TIDE PODS ORG 72CT,2018-04-15 16:39:18.557464
37000930433,7072,0,13,TIDE PODS ORG 72CT,2018-04-15 16:39:18.557557
37000914365,82,4,8.94,TIDE SIMPLY SEN 138,2018-04-15 16:39:18.557651
37000914365,122,10,8.94,TIDE SIMPLY SEN 138,2018-04-15 16:39:18.557744
37000914365,188,12,8.94,TIDE SIMPLY SEN 138,2018-04-15 16:39:18.557837
37000914365,196,7,8.94,TIDE SIMPLY SEN 138,2018-04-15 16:39:18.557940
37000914365,216,3,8.94,TIDE SIMPLY SEN 138,2018-04-15 16:39:18.558034
37000914365,222,5,8.94,TIDE SIMPLY SEN 138,2018-04-15 16:39:18.558151
37000914365,224,13,8.94,TIDE SIMPLY SEN 138,2018-04-15 16:39:18.558255
37000914365,233,6,8.94,TIDE SIMPLY SEN 138,2018-04-15 16:39:18.558349
37000914365,237,7,8.94,TIDE SIMPLY SEN 138,2018-04-15 16:39:18.558444
37000914365,262,2,8.94,TIDE SIMPLY SEN 138,2018-04-15 16:39:18.558537
37000914365,302,8,8.94,TIDE SIMPLY SEN 138,2018-04-15 16:39:18.558669
37000914365,7072,6,8.94,TIDE SIMPLY SEN 138,2018-04-15 16:39:18.558771
37000875185,82,7,17.94,TIDE LQ2X HESAF 72LD,2018-04-15 16:39:18.558872
37000875185,122,5,17.94,TIDE LQ2X HESAF 72LD,2018-04-15 16:39:18.558965
37000875185,188,7,17.94,TIDE LQ2X HESAF 72LD,2018-04-15 16:39:18.559059
37000875185,196,6,17.94,TIDE LQ2X HESAF 72LD,2018-04-15 16:39:18.559162
37000875185,216,7,17.94,TIDE LQ2X HESAF 72LD,2018-04-15 16:39:18.559295
37000875185,222,5,17.94,TIDE LQ2X HESAF 72LD,2018-04-15 16:39:18.559391
37000875185,224,5,17.94,TIDE LQ2X HESAF 72LD,2018-04-15 16:39:18.559496
37000875185,233,7,17.94,TIDE LQ2X HESAF 72LD,2018-04-15 16:39:18.559654
37000875185,237,5,17.94,TIDE LQ2X HESAF 72LD,2018-04-15 16:39:18.559749
37000875185,252,7,17.94,TIDE LQ2X HESAF 72LD,2018-04-15 16:39:18.559880
37000875185,262,8,17.94,TIDE LQ2X HESAF 72LD,2018-04-15 16:39:18.559974
37000875185,302,7,17.94,TIDE LQ2X HESAF 72LD,2018-04-15 16:39:18.560114
37000875185,7072,5,17.94,TIDE LQ2X HESAF 72LD,2018-04-15 16:39:18.560256
37000955757,82,0,8.97,TIDE PODS AFRSH 54CT,2018-04-15 16:39:18.560424
37000955757,122,4,9,TIDE PODS AFRSH 54CT,2018-04-15 16:39:18.560519
37000955757,188,0,13,TIDE PODS AFRSH 54CT,2018-04-15 16:39:18.560612
37000955757,196,0,9,TIDE PODS AFRSH 54CT,2018-04-15 16:39:18.560706
37000955757,216,2,13,TIDE PODS AFRSH 54CT,2018-04-15 16:39:18.560798
37000955757,222,3,13,TIDE PODS AFRSH 54CT,2018-04-15 16:39:18.560891
37000955757,224,1,13,TIDE PODS AFRSH 54CT,2018-04-15 16:39:18.560982
37000955757,233,0,11,TIDE PODS AFRSH 54CT,2018-04-15 16:39:18.561087
37000955757,237,0,9,TIDE PODS AFRSH 54CT,2018-04-15 16:39:18.561192
37000955757,262,0,5.08,TIDE PODS AFRSH 54CT,2018-04-15 16:39:18.561369
37000955757,7072,3,13,TIDE PODS AFRSH 54CT,2018-04-15 16:39:18.561464
37000916239,82,1,3.93,GAIN FLINGS TS 31CT,2018-04-15 16:53:02.158087
37000916239,122,0,5,GAIN FLINGS TS 31CT,2018-04-15 16:53:02.158393
37000916239,188,0,5,GAIN FLINGS TS 31CT,2018-04-15 16:53:02.158515
37000916239,196,0,5,GAIN FLINGS TS 31CT,2018-04-15 16:53:02.158618
37000916239,216,4,5,GAIN FLINGS TS 31CT,2018-04-15 16:53:02.158730
37000916239,222,0,4,GAIN FLINGS TS 31CT,2018-04-15 16:53:02.158842
37000916239,224,0,5,GAIN FLINGS TS 31CT,2018-04-15 16:53:02.158943
37000916239,233,0,2.5,GAIN FLINGS TS 31CT,2018-04-15 16:53:02.159043
37000916239,237,0,5,GAIN FLINGS TS 31CT,2018-04-15 16:53:02.159142
37000916239,252,0,5,GAIN FLINGS TS 31CT,2018-04-15 16:53:02.159476
37000916239,262,0,5,GAIN FLINGS TS 31CT,2018-04-15 16:53:02.159612
37000916239,302,0,5,GAIN FLINGS TS 31CT,2018-04-15 16:53:02.159866
37000916239,833,1,5,GAIN FLINGS TS 31CT,2018-04-15 16:53:02.159966
37000916239,7072,0,7,GAIN FLINGS TS 31CT,2018-04-15 16:53:02.160093
37000916277,82,0,8.98,GAIN FLINGS TS 72CT,2018-04-15 16:53:02.160229
37000916277,122,0,13,GAIN FLINGS TS 72CT,2018-04-15 16:53:02.160367
37000916277,188,1,13,GAIN FLINGS TS 72CT,2018-04-15 16:53:02.160493
37000916277,196,1,13,GAIN FLINGS TS 72CT,2018-04-15 16:53:02.160614
37000916277,216,1,13,GAIN FLINGS TS 72CT,2018-04-15 16:53:02.160776
37000916277,222,1,9,GAIN FLINGS TS 72CT,2018-04-15 16:53:02.160908
37000916277,224,1,13,GAIN FLINGS TS 72CT,2018-04-15 16:53:02.161077
37000916277,233,0,13,GAIN FLINGS TS 72CT,2018-04-15 16:53:02.161222
37000916277,237,3,13,GAIN FLINGS TS 72CT,2018-04-15 16:53:02.161454
37000916277,252,0,13,GAIN FLINGS TS 72CT,2018-04-15 16:53:02.161575
37000916277,262,0,13,GAIN FLINGS TS 72CT,2018-04-15 16:53:02.161706
37000916277,302,0,13,GAIN FLINGS TS 72CT,2018-04-15 16:53:02.161837
37000916277,7072,1,13,GAIN FLINGS TS 72CT,2018-04-15 16:53:02.161990
37000867548,82,0,5,GAIN FLINGS ORG 31CT,2018-04-15 16:53:02.162151
37000867548,122,0,5,GAIN FLINGS ORG 31CT,2018-04-15 16:53:02.162306
37000867548,188,4,5,GAIN FLINGS ORG 31CT,2018-04-15 16:53:02.162537
37000867548,196,0,5,GAIN FLINGS ORG 31CT,2018-04-15 16:53:02.162658
37000867548,216,0,5,GAIN FLINGS ORG 31CT,2018-04-15 16:53:02.162778
37000867548,222,4,5,GAIN FLINGS ORG 31CT,2018-04-15 16:53:02.162910
37000867548,224,3,5,GAIN FLINGS ORG 31CT,2018-04-15 16:53:02.163040
37000867548,233,0,2.5,GAIN FLINGS ORG 31CT,2018-04-15 16:53:02.163167
37000867548,237,1,5,GAIN FLINGS ORG 31CT,2018-04-15 16:53:02.163358
37000867548,252,12,5,GAIN FLINGS ORG 31CT,2018-04-15 16:53:02.163479
37000867548,262,0,5,GAIN FLINGS ORG 31CT,2018-04-15 16:53:02.163649
37000867548,302,1,5,GAIN FLINGS ORG 31CT,2018-04-15 16:53:02.163775
37000867548,352,0,5,GAIN FLINGS ORG 31CT,2018-04-15 16:53:02.163908
37000867548,596,1,5,GAIN FLINGS ORG 31CT,2018-04-15 16:53:02.164028
37000867548,833,1,5,GAIN FLINGS ORG 31CT,2018-04-15 16:53:02.164176
37000867548,7072,0,7,GAIN FLINGS ORG 31CT,2018-04-15 16:53:02.164374
37000867555,82,0,5,GAIN FLINGS MB 31CT,2018-04-15 16:53:02.164523
37000867555,122,0,5,GAIN FLINGS MB 31CT,2018-04-15 16:53:02.164753
37000867555,188,0,5,GAIN FLINGS MB 31CT,2018-04-15 16:53:02.164884
37000867555,196,2,5,GAIN FLINGS MB 31CT,2018-04-15 16:53:02.165004
37000867555,216,0,5,GAIN FLINGS MB 31CT,2018-04-15 16:53:02.165126
37000867555,222,0,4,GAIN FLINGS MB 31CT,2018-04-15 16:53:02.165255
37000867555,224,0,5,GAIN FLINGS MB 31CT,2018-04-15 16:53:02.165375
37000867555,233,0,2.5,GAIN FLINGS MB 31CT,2018-04-15 16:53:02.165496
37000867555,237,0,5,GAIN FLINGS MB 31CT,2018-04-15 16:53:02.165616
37000867555,252,0,5,GAIN FLINGS MB 31CT,2018-04-15 16:53:02.165841
37000867555,262,0,5,GAIN FLINGS MB 31CT,2018-04-15 16:53:02.165960
37000867555,302,0,5,GAIN FLINGS MB 31CT,2018-04-15 16:53:02.166106
37000867555,352,0,5,GAIN FLINGS MB 31CT,2018-04-15 16:53:02.166227
37000867555,596,0,5,GAIN FLINGS MB 31CT,2018-04-15 16:53:02.166383
37000867555,833,0,5,GAIN FLINGS MB 31CT,2018-04-15 16:53:02.166502
37000867555,7072,2,7,GAIN FLINGS MB 31CT,2018-04-15 16:53:02.166623
37000127673,82,9,5.97,GAIN LQ IF 50,2018-04-15 16:53:02.166766
37000127673,122,12,5.97,GAIN LQ IF 50,2018-04-15 16:53:02.166902
37000127673,188,12,5.97,GAIN LQ IF 50,2018-04-15 16:53:02.167003
37000127673,196,7,5.97,GAIN LQ IF 50,2018-04-15 16:53:02.167102
37000127673,216,7,5.97,GAIN LQ IF 50,2018-04-15 16:53:02.167201
37000127673,222,8,5.97,GAIN LQ IF 50,2018-04-15 16:53:02.167365
37000127673,224,3,5.97,GAIN LQ IF 50,2018-04-15 16:53:02.167465
37000127673,233,9,5.97,GAIN LQ IF 50,2018-04-15 16:53:02.167564
37000127673,237,8,5.97,GAIN LQ IF 50,2018-04-15 16:53:02.167752
37000127673,252,9,5.97,GAIN LQ IF 50,2018-04-15 16:53:02.167867
37000127673,262,9,5.97,GAIN LQ IF 50,2018-04-15 16:53:02.168010
37000127673,302,11,5.97,GAIN LQ IF 50,2018-04-15 16:53:02.168152
37000127673,352,7,5.97,GAIN LQ IF 50,2018-04-15 16:53:02.168345
37000127673,596,9,5.97,GAIN LQ IF 50,2018-04-15 16:53:02.168523
37000127673,833,9,5.94,GAIN LQ IF 50,2018-04-15 16:53:02.168623
37000127673,7072,9,5.97,GAIN LQ IF 50,2018-04-15 16:53:02.168722
37000867562,82,1,9.94,GAIN FLINGS ORG 35CT,2018-04-15 16:53:02.168835
37000867562,122,1,9.94,GAIN FLINGS ORG 35CT,2018-04-15 16:53:02.168936
37000867562,188,5,9.94,GAIN FLINGS ORG 35CT,2018-04-15 16:53:02.169048
37000867562,196,5,9.94,GAIN FLINGS ORG 35CT,2018-04-15 16:53:02.169167
37000867562,216,6,9.94,GAIN FLINGS ORG 35CT,2018-04-15 16:53:02.169268
37000867562,222,4,9.94,GAIN FLINGS ORG 35CT,2018-04-15 16:53:02.169368
37000867562,224,4,9.94,GAIN FLINGS ORG 35CT,2018-04-15 16:53:02.169467
37000867562,233,0,9.94,GAIN FLINGS ORG 35CT,2018-04-15 16:53:02.169566
37000867562,237,4,9.94,GAIN FLINGS ORG 35CT,2018-04-15 16:53:02.169665
37000867562,252,6,9.94,GAIN FLINGS ORG 35CT,2018-04-15 16:53:02.169799
37000867562,262,6,9.94,GAIN FLINGS ORG 35CT,2018-04-15 16:53:02.169940
37000867562,302,0,9.94,GAIN FLINGS ORG 35CT,2018-04-15 16:53:02.170040
37000867562,352,4,9.94,GAIN FLINGS ORG 35CT,2018-04-15 16:53:02.170141
37000867562,596,3,9.94,GAIN FLINGS ORG 35CT,2018-04-15 16:53:02.170240
37000867562,833,4,9.94,GAIN FLINGS ORG 35CT,2018-04-15 16:53:02.170338
37000867562,7072,1,9.94,GAIN FLINGS ORG 35CT,2018-04-15 16:53:02.170437
37000240280,82,6,5.97,GAIN LQ HA FBZ 50,2018-04-15 16:53:02.170550
37000240280,122,11,5.97,GAIN LQ HA FBZ 50,2018-04-15 16:53:02.170650
37000240280,188,5,5.97,GAIN LQ HA FBZ 50,2018-04-15 16:53:02.170749
37000240280,196,3,5.97,GAIN LQ HA FBZ 50,2018-04-15 16:53:02.170871
37000240280,216,7,5.97,GAIN LQ HA FBZ 50,2018-04-15 16:53:02.170970
37000240280,222,4,5.97,GAIN LQ HA FBZ 50,2018-04-15 16:53:02.171080
37000240280,224,7,5.97,GAIN LQ HA FBZ 50,2018-04-15 16:53:02.171190
37000240280,233,6,5.97,GAIN LQ HA FBZ 50,2018-04-15 16:53:02.171339
37000240280,237,4,5.97,GAIN LQ HA FBZ 50,2018-04-15 16:53:02.171449
37000240280,252,7,5.97,GAIN LQ HA FBZ 50,2018-04-15 16:53:02.171549
37000240280,262,6,5.97,GAIN LQ HA FBZ 50,2018-04-15 16:53:02.171694
37000240280,302,11,5.97,GAIN LQ HA FBZ 50,2018-04-15 16:53:02.171806
37000240280,7072,8,5.97,GAIN LQ HA FBZ 50,2018-04-15 16:53:02.171908
37000286066,82,5,9.94,GAIN LQ LAV 100,2018-04-15 16:53:02.172009
37000286066,122,4,9.94,GAIN LQ LAV 100,2018-04-15 16:53:02.172109
37000286066,188,6,9.94,GAIN LQ LAV 100,2018-04-15 16:53:02.172210
37000286066,196,7,9.94,GAIN LQ LAV 100,2018-04-15 16:53:02.172323
37000286066,216,6,9.94,GAIN LQ LAV 100,2018-04-15 16:53:02.172473
37000286066,222,15,9.94,GAIN LQ LAV 100,2018-04-15 16:53:02.172573
37000286066,224,8,9.94,GAIN LQ LAV 100,2018-04-15 16:53:02.172673
37000286066,233,19,9.94,GAIN LQ LAV 100,2018-04-15 16:53:02.172773
